IBGE;NU_IDENTIFICADOR;Q_completo;q40_3;q40_8;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;estado;DataCenso;DataCenso_2019;q40_2_rec;Idade;Faixas_etarias;d_40_8;d_40_11;d_40_8bin1;d_40_8bin2;d_40_8bin3;d_40_10bin1;d_40_10bin2;d_40_10bin3;d_40_10bin4;d_40_10bin5;d_40_11bin1;d_40_11bin2;d_40_11bin3;d_40_11bin4;d_40_8bin1_sum;d_40_8bin2_sum;d_40_8bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores;filter_$
431350;4313503500792; ;1;257;274;293;254;272;02/09/2019;4313508;43;4;Osório;40906;37917;2989;Pequeno II;663,552;2;31.08.2019;8/31/2019;12/16/1978;40;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;10;7;17;7;1;0;0;2;0;0;0;34;34;0
431350;4313503500792; ;1;257;237;363;218;272;18/03/2002;4313508;43;4;Osório;40906;37917;2989;Pequeno II;663,552;2;31.08.2019;8/31/2019;10/9/1980;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;7;17;7;1;0;0;2;0;0;0;34;34;0
431350;4313503500792; ;2;253;239;363;220;20;01/05/1998;4313508;43;4;Osório;40906;37917;2989;Pequeno II;663,552;2;31.08.2019;8/31/2019;5/30/1965;54;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;7;17;7;1;0;0;2;0;0;0;34;34;0
431350;4313503500792; ;1;257;237;363;254;20;01/08/2018;4313508;43;4;Osório;40906;37917;2989;Pequeno II;663,552;2;31.08.2019;8/31/2019;9/10/1979;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;7;17;7;1;0;0;2;0;0;0;34;34;0
431350;4313503500792; ;1;255;238;142;220;272;01/08/2019;4313508;43;4;Osório;40906;37917;2989;Pequeno II;663,552;2;31.08.2019;8/31/2019;8/9/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;7;17;7;1;0;0;2;0;0;0;34;34;0
431390;4313903501929; ;1;257;275;363;218;272;16/02/2007;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;2/18/1982;37;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;258;278;363;218;272;01/07/2013;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;1/27/1984;35;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;255;239;363;254;20;16/12/2002;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;12/6/1981;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;237;363;218;20;01/09/2014;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;12/16/1989;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;275;363;218;272;08/02/2012;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;9/26/1991;27;1;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;233;363;218;18;24/04/2017;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;7/15/1993;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;275;363;218;272;21/08/2018;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;5/1/1994;25;1;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;2;255;239;363;254;20;01/03/2014;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;7/6/1960;59;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;273;363;218;18;12/10/2013;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;7/18/1967;52;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;252;239;363;220;20;20/07/2015;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;11/3/1962;56;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;258;275;363;218;20;01/09/2008;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;12/6/1971;47;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;275;363;218;20;08/06/2015;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;6/12/1973;46;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;258;275;363;218;18;21/03/2006;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;6/3/1974;45;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;278;363;218;18;04/03/1999;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;10/13/1971;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;258;274;363;218;272;10/11/2014;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;4/28/1974;45;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;258;237;363;21;20;02/02/1978;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;5/6/1974;45;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;254;239;363;254;263;18/07/2008;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;10/1/1956;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;257;237;363;254;20;01/05/2005;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;8/27/1966;53;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431390;4313903501929; ;1;255;238;363;349;20;01/03/2017;4313904;43;4;Panambi;38058;34562;3496;Pequeno II;490,857;2;31.08.2019;8/31/2019;6/13/1978;41;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;3;17;8;1;0;0;2;0;1;0;22;23;0
431405;4314053501533; ;1;257;278;363;218;272;01/09/2010;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;2/5/1975;44;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;237;363;218;272;06/05/2012;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;1/28/1987;32;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;274;363;218;272;01/03/2007;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;3/8/1976;43;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;257;275;363;218;272;02/04/2018;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;6/5/1990;29;1;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;257;237;139;216;20;01/08/2018;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;8/2/1959;60;4;2;2; ; ;1; ; ; ; ; ; ;1; ; ;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;274;363;218;272;15/02/2011;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;10/6/1959;59;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;275;363;21;272;23/02/2015;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;5/30/1962;57;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;278;363;218;18;01/03/2007;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;12/10/1975;43;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;258;273;363;218;18;01/02/2011;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;7/16/1979;40;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;257;274;363;218;18;19/03/2009;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;6/26/1971;48;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;257;237;363;218;18;01/03/2011;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;9/26/1977;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431405;4314053501533; ;1;255;238;139;250;20;01/02/2019;4314050;43;4;Parobé;51502;48633;2869;Médio;108,758;2;31.08.2019;8/31/2019;6/7/1988;31;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;0;1;11;2;1;0;0;3;0;2;0;10;12;0
431410;4314103501469; ;1;256;237;363;250;272;22/05/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;4/26/1983;36;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;233;139;218;262;03/10/2018;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;3/24/1982;37;2;2;2; ; ;1; ; ; ; ; ; ;1; ; ;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;278;363;218;272;04/07/2017;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;11/13/1982;36;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;258;274;363;218;262;25/10/2016;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;12/28/1984;34;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;2;257;237;363;217;272;22/05/2012;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;5/31/1982;37;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;258;273;363;218;262;12/04/2018;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;2/12/1986;33;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;273;363;218;18;16/09/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;10/3/1988;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;2;257;237;363;217;272;13/01/2016;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;7/16/1991;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;273;363;21;18;16/09/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;10/9/1990;28;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;237;363;218;262;23/05/2018;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;1/23/1991;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;237;363;218;262;04/04/2018;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;12/15/1990;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;278;363;218;272;01/09/2016;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;10/28/1993;25;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;255;239;363;220;272;23/03/2016;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;8/27/1990;29;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;274;139;218;262;18/06/2015;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;3/16/1992;27;1;2;2; ; ;1; ; ; ; ;1; ;1; ; ;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;2;257;237;363;218;262;07/03/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;3/22/1997;22;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;237;363;218;262;19/06/2015;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;8/12/1993;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;278;363;218;262;02/08/2018;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;8/4/1993;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;237;363;218;272;22/08/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;4/30/1995;24;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;274;139;218;262;18/02/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;10/5/1991;27;1;2;2; ; ;1; ; ; ; ;1; ;1; ; ;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;2;255;238;363;254;272;01/06/1981;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;6/22/1951;68;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;275;363;217;272;03/05/2005;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;9/24/1955;63;5;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;256;238;363;216;272;25/03/2015;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;11/26/1965;53;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;255;239;139;371;272;02/06/2015;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;9/21/1959;59;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;255;238;363;220;272;01/06/1991;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;9/20/1945;73;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431410;4314103501469; ;1;257;273;363;218;272;23/04/2019;4314100;43;4;Passo Fun;184826;180120;4706;Grande;783,421;2;31.08.2019;8/31/2019;6/27/1977;42;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;6;19;1;4;0;0;3;0;4;0;21;25;0
431440;4314403500064; ;1;257;235;363;216;20;14/10/2015;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;5/21/1982;37;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;275;142;217;272;09/07/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;1/27/1992;27;1;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;233;363;218;272;01/07/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;12/8/1991;27;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;2;255;239;363;254;272;15/07/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;9/19/1947;71;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;275;142;217;272;26/03/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;4/15/1968;51;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;258;275;363;21;272;01/03/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;3/3/1970;49;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;255;238;363;216;272;17/12/2003;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;2/16/1974;45;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;274;363;218;272;01/07/2008;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;1/1/1974;45;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;273;363;218;272;01/06/2011;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;7/27/1978;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500064; ;1;257;275;142;217;272;15/10/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;8/12/1978;41;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;2;8;4;1;0;0;1;0;0;0;10;10;0
431440;4314403500070; ;1;257;273;363;218;272;01/03/2013;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;9/11/1978;40;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;274;363;218;272;03/03/2015;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;8/5/1983;36;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;260;275;138;21;20;22/03/2017;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;2/22/1982;37;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;363;254;272;03/05/2010;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;5/18/1984;35;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;363;254;272;16/04/2012;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;7/26/1979;40;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;23/08/2017;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;4/24/1984;35;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;07/06/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;10/6/1986;32;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;06/06/2013;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;4/11/1988;31;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;255;239;363;254;18;18/08/2017;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;7/17/2017;2; ;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;19/03/2018;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;7/26/1987;32;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;255;238;363;254;18;01/08/2014;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;7/15/1997;22;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;255;238;363;216;272;11/06/2019;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;4/23/1999;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;252;239;363;220;263;16/01/1981;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;6/9/1947;72;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;263;04/02/2005;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;4/8/1960;59;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;2;252;239;363;220;263;01/10/1972;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;2/3/1952;67;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;04/06/1998;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;10/1/1954;64;5;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;2;257;275;363;254;20;03/07/2013;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;10/11/1961;57;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;138;254;272;01/08/1998;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;10/31/1959;59;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;275;363;254;272;20/04/2016;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;6/8/1961;58;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;255;238;363;216;263;13/02/2016;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;1/14/1958;61;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;2;257;275;138;254;272;04/09/2017;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;11/3/1963;55;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ;4;6;30;27;1;0;0;2;14;1;0;25;40;0
431440;4314403500070; ;1;257;274;363;218;272;03/02/2015;4314407;43;4;Pelotas;328275;306193;22082;Grande;1610,084;2;31.08.2019;8/31/2019;1/3/1959;60;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;6;30;27;1;0;0;2;14;1;0;25;40;0
