IBGE;NU_IDENTIFICADOR;co_seq_dirigente;q62_2;q62_3;q62_8;q62_9;q62_10;q62_11;q62_12;q62_13;q62_14;q62_15;q62_16;DataCenso;DataCenso_2020;q62_2_rec;Idade;Faixas_etarias;d62_8;d62_8bin1;d62_8bin2;d62_8bin3;d62_9;d62_9bin1;d62_9bin2;d62_9bin3;d62_9bin4;d62_9bin5;d62_10;d62_10bin1;d62_10bin2;d62_10bin3;d62_10bin4;missing_atividade;d62_14_1bin_Gestão;d62_14_1bin_PAEFI;d62_14_1bin_MSE;d62_14_1bin_ABORDAGEM;d62_14_1bin_PSE_PCDI;d62_14_1bin_Beneficios;d62_14_1bin_CADASTRAMENTO;d62_14_1bin_Outros;d62_15_2bin_Gestão;d62_15_2bin_PAEFI;d62_15_2bin_MSE;d62_15_2bin_ABORDAGEM;d62_15_2bin_PSE_PCDI;d62_15_2bin_Beneficios;d62_15_2bin_CADASTRAMENTO;d62_15_2bin_Outros;d62_16_3bin_Gestão;d62_16_3bin_PAEFI;d62_16_3bin_MSE;d62_16_3bin_ABORDAGEM;d62_16_3bin_PSE_PCDI;d62_16_3bin_Beneficios;d62_16_3bin_CADASTRAMENTO;d62_16_3bin_Outros;q62_9_velha;nu_trabalhador;d62_8bin1_sum;d62_8bin2_sum;d62_8bin3_sum;d62_9bin1_sum;d62_9bin2_sum;d62_9bin3_sum;d62_9bin4_sum;d62_9bin5_sum;d62_10bin1_sum;d62_10bin2_sum;d62_10bin3_sum;d62_10bin4_sum;nu_trabalhadores
314330;31433093920;348626;02/out/76;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;05/jul/13;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12432441600,00;43;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;21;3,00;3,00;15,00;2,00;7,00;#NULO!;#NULO!;5,00;3,00;#NULO!;#NULO!;18,00;21
314330;31433098102;503531;15/fev/84;Masculino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;02/fev/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12665030400,00;36;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;22;2,00;2,00;18,00;1,00;8,00;#NULO!;#NULO!;6,00;4,00;#NULO!;1,00;17,00;22
314330;31433093920;502666;05/jun/85;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;17/jan/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12706156800,00;35;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;21;3,00;3,00;15,00;2,00;7,00;#NULO!;#NULO!;5,00;3,00;#NULO!;#NULO!;18,00;21
314330;31433093920;956901;06/mai/69;Feminino;Superior Completo;Pedagoga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;20/dez/19;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;#NULO!;31.08.2020;31/ago/20;12198643200,00;51;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Pedagogo;Pedagogo;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;275;21;3,00;3,00;15,00;2,00;7,00;#NULO!;#NULO!;5,00;3,00;#NULO!;#NULO!;18,00;21
314330;31433098102;485862;26/jun/72;Masculino;Superior Completo;Outra(o) profissional de nível superior;Servidor(a)/Estatutário(a);Educador(a) Social;De 21 a 30 horas semanais;25/mai/20;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;#NULO!;31.08.2020;31/ago/20;12297744000,00;48;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;237;22;2,00;2,00;18,00;1,00;8,00;#NULO!;#NULO!;6,00;4,00;#NULO!;1,00;17,00;22
314330;31433098102;925092;10/jun/87;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;04/jul/14;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;#NULO!;31.08.2020;31/ago/20;12769660800,00;33;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;22;2,00;2,00;18,00;1,00;8,00;#NULO!;#NULO!;6,00;4,00;#NULO!;1,00;17,00;22
314340;31434096512;822836;10/mar/89;Masculino;Superior Completo;Psicóloga(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;04/jul/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12824870400,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;274;5;1,00;1,00;3,00;#NULO!;1,00;#NULO!;1,00;1,00;4,00;#NULO!;#NULO!;1,00;5
314340;31434096512;1037132;06/mai/92;Masculino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;26/ago/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12924489600,00;28;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;273;5;1,00;1,00;3,00;#NULO!;1,00;#NULO!;1,00;1,00;4,00;#NULO!;#NULO!;1,00;5
314340;31434096512;1551587;12/fev/96;Masculino;Superior Completo;Advogada(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/jul/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;13043462400,00;24;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;232;5;1,00;1,00;3,00;#NULO!;1,00;#NULO!;1,00;1,00;4,00;#NULO!;#NULO!;1,00;5
314350;13143501116;686453;13/jan/83;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Coordenador(a);De 31 a 40 horas semanais;13/jan/20;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;31.08.2020;31/ago/20;12630643200,00;37;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;273;5;#NULO!;1,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;4,00;5
314350;13143501116;332151;08/ago/78;Masculino;Superior Completo;Advogada(o);Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 31 a 40 horas semanais;07/jan/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12490761600,00;42;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;232;5;#NULO!;1,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;4,00;5
314350;13143501116;502058;13/set/88;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;01/set/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12809491200,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;5;#NULO!;1,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;4,00;5
314350;13143501116;1615574;05/out/94;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;13/jan/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;13000694400,00;25;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;5;#NULO!;1,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;4,00;5
314390;13143901114;331832;26/out/78;Masculino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Coordenador(a);De 21 a 30 horas semanais;02/jan/17;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12497587200,00;41;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;1011210;29/jun/72;Masculino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/mar/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12298003200,00;48;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;186508;01/jun/82;Masculino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/mar/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12611116800,00;38;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;1358224;16/mar/83;Masculino;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;De 21 a 30 horas semanais;16/abr/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Outros;31.08.2020;31/ago/20;12636000000,00;37;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;737499;06/mai/89;Masculino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/mar/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12829795200,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;1010772;24/fev/90;Masculino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/mar/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12855196800,00;30;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;1559341;16/dez/61;Masculino;Superior Completo;Outra(o) profissional de nível superior;Terceirizada(o);Educador(a) Social;De 31 a 40 horas semanais;01/fev/19;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;11965536000,00;58;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;237;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314390;13143901114;1207404;20/abr/74;Masculino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;01/mar/19;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;12355027200,00;46;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;12;2,00;2,00;8,00;#NULO!;4,00;#NULO!;1,00;2,00;1,00;#NULO!;#NULO!;11,00;12
314400;31440097706;846616;26/set/64;Masculino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Coordenador(a);De 31 a 40 horas semanais;01/out/13;Atividades de gestão (administrativo);Serviço Especializado em Abordagem Social;Outros;31.08.2020;31/ago/20;12053232000,00;55;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;5;#NULO!;#NULO!;5,00;#NULO!;1,00;#NULO!;2,00;1,00;#NULO!;#NULO!;#NULO!;5,00;5
314400;31440097706;777496;08/jul/77;Masculino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;15/fev/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12456547200,00;43;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;273;5;#NULO!;#NULO!;5,00;#NULO!;1,00;#NULO!;2,00;1,00;#NULO!;#NULO!;#NULO!;5,00;5
314400;31440097706;847368;11/jul/79;Masculino;Superior Completo;Outra(o) profissional de nível superior;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;01/out/13;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12519878400,00;41;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;237;5;#NULO!;#NULO!;5,00;#NULO!;1,00;#NULO!;2,00;1,00;#NULO!;#NULO!;#NULO!;5,00;5
